gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1258006173		http://www.tropicos.org/Specimen/100664242		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100664242	100664242	Rasoazanany 532	H. Rasoazanany;Hanta Razafindraibe;Brigitte Ramandimbisoa;Ratolojanahary Tafita		4											PRESENT																			2013-12-12T00:00:00				2013	12	12												AFRICA				MG	Toamasina	Alaotra-Mangoro		Alaotra-Mangoro, Moramanga, Andasibe, Réserve Spécial d'Analamazaotra, Circuit Indri 1 - Lac vert. Forêt dense humide. Echantillon préservé en alcool. Guide: Rakotondravelo Alfred.									-18.937778	48.421111																																				F. Rakotonasolo		2014-01-01T00:00:00				50217723								Coffea mangoroensis Portères								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			mangoroensis			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:57:43.821Z	936.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895332	2895332	6	7707728	220	412	8798	2895315		2895332	Coffea mangoroensis	Coffea mangoroensis Portères	Coffea mangoroensis Portères		EML	2023-11-15T06:57:43.821Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NT	
1257996335		http://www.tropicos.org/Specimen/100654194		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100654194	100654194	Andriamiarinoro 382	Honoré Andriamiarinoro;Richard Randrianaivo;Roger Bernard;Dahiry		3											PRESENT																			2013-10-03T00:00:00				2013	10	3												AFRICA				MG	Antsiranana	SAVA		Vohemar II, Daraina, Fkt Daraina. Forêt d'Antaindambo.									-13.140833	49.711389																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:39.018Z	249.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:39.018Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.4_1	Vohimarina (Iharana)	NE	
1257995865		http://www.tropicos.org/Specimen/100653716		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		G	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100653716	100653716	Andriamiarinoro 349	Honoré Andriamiarinoro;Richard Randrianaivo;S. Andriambololonera;Jao Vagnona		5											PRESENT																			2013-09-28T00:00:00				2013	9	28												AFRICA				MG	Antsiranana	SAVA		Vohemar, Ampisikina, Ambararatamisakana. Forêt d'Antseragnamborona.									-12.970278	49.583333																																				F. Rakotonasolo						100170315								Coffea heimii J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			heimii			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:57:43.420Z	172.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895575	2895575	6	7707728	220	412	8798	2895315		2895575	Coffea heimii	Coffea heimii J.-F.Leroy	Coffea heimii J.-F. Leroy		EML	2023-11-15T06:57:43.420Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.4_1	Vohimarina (Iharana)	VU	
1257995824		http://www.tropicos.org/Specimen/100653705		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		G	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100653705	100653705	Andriamiarinoro 347	Honoré Andriamiarinoro;Richard Randrianaivo;S. Andriambololonera;Jao Vagnona		5											PRESENT																			2013-09-28T00:00:00				2013	9	28												AFRICA				MG	Antsiranana	SAVA		Vohemar, Ampisikina, Ambararatamisakana. Forêt d'Antseragnamborona.									-12.970556	49.583333																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:57:43.420Z	160.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:57:43.420Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.4_1	Vohimarina (Iharana)	NE	
1257992594		http://www.tropicos.org/Specimen/100650473		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		G	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100650473	100650473	Rakotozafy 129	B. F. L. Rakotozafy		6											PRESENT																			2013-09-25T00:00:00				2013	9	25												AFRICA				MG	Antsiranana	DIANA		Forêt d'Andranomatavy.									-13.668611	47.983056																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:38.992Z	281.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:38.992Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.1_1	Diana	MDG.2.1.1_1	Ambanja	NE	
1257992575		http://www.tropicos.org/Specimen/100650456		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		G	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100650456	100650456	Rakotozafy 127	B. F. L. Rakotozafy		6											PRESENT																			2013-09-22T00:00:00				2013	9	22												AFRICA				MG	Antsiranana	DIANA		Forêt de Besanganaomby.									-13.659167	47.8875																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:38.393Z	87.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:38.393Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.1_1	Diana	MDG.2.1.1_1	Ambanja	NE	
1257985661		http://www.tropicos.org/Specimen/100643543		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100643543	100643543	Manjato 474	N. Manjato;M.F. Randriatsivery;Richard Razakamalala;Jaoravony		3											PRESENT																			2013-10-09T00:00:00				2013	10	9												AFRICA				MG	Antsiranana	DIANA		Ambilobe, Beramanja, Anketrabe Belinta. Sommet de la forêt de Galoko.									-13.581944	48.720278																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:38.911Z	738.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:38.911Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.1_1	Diana	MDG.2.1.2_1	Ambilobe	NE	
1257983334		http://www.tropicos.org/Specimen/100641196		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100641196	100641196	Manjato 421	N. Manjato;M.F. Randriatsivery;Richard Razakamalala;F. Ratovoson		3											PRESENT																			2013-10-02T00:00:00				2013	10	2												AFRICA				MG	Antsiranana	DIANA		Ambilobe, Beramanja, Anketrabe Belinta. Forêt de Galoko.									-13.586389	48.715278																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:57:43.461Z	375.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:57:43.461Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.1_1	Diana	MDG.2.1.2_1	Ambilobe	NE	
1257952776		http://www.tropicos.org/Specimen/100609176		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100609176	100609176	Rakotonirina 73	Casmir Z. Rakotonirina;Georges Be;Martial		5											PRESENT																			2013-03-14T00:00:00				2013	3	14												AFRICA				MG	Antsiranana	SAVA		Sambava, Anjangoveratra, Antanandava. Forêt de Makirovana. En mi versant.									-14.175833	49.958056																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:38.697Z	282.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:38.697Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.3_1	Sambava	NE	
1257944089		http://www.tropicos.org/Specimen/100600379		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100600379	100600379	Razanatsima 1177	Aina Razanatsima;Rainer W. Bussmann;Narel Paniagua Zambrana;Fortunat Rakotoarivony;L. Rasoaviety;Nivo H. Rakotoarivelo;C. Zafindrafeno		5											PRESENT																			2013-03-13T00:00:00				2013	3	13												AFRICA				MG	Toamasina	Atsinanana		Atsinanana, Vatomandry, Ambalabe, Ambinanindrano II. Forêt de Vohibe.									-19.165	48.5825																																										50213752								Coffea sambavensis J.-F.Leroy ex A.P.Davis & Rakotonas.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			sambavensis			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:38.357Z	624.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895490	2895490	6	7707728	220	412	8798	2895315		2895490	Coffea sambavensis	Coffea sambavensis J.-F.Leroy ex A.P.Davis & Rakotonas.	Coffea sambavensis J.-F. Leroy ex A.P. Davis & Rakotonas.		EML	2023-11-15T06:56:38.357Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.3_1	Atsinanana	MDG.5.3.6_1	Vatomandry	EN	
1257931592		http://www.tropicos.org/Specimen/100587390		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100587390	100587390	Rakotovao 6232	Charles Rakotovao;I. Luino;J. Razafimandimby		4											PRESENT																			2012-11-14T00:00:00				2012	11	14												AFRICA				MG	Mahajanga	Melaky		Maintirano, Belitsaky, Antsakoabe. Forêt et savane au Nord de la granade rivière Namela.									-18.086389	44.537222																																				Gautier, L. (G)		2013-01-01T00:00:00				50236555								Coffea moratii J.-F.Leroy ex A.P.Davis & Rakotonas.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			moratii			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:42.851Z	207.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895321	2895321	6	7707728	220	412	8798	2895315		2895321	Coffea moratii	Coffea moratii J.-F.Leroy ex A.P.Davis & Rakotonas.	Coffea moratii J.-F. Leroy ex A.P. Davis & Rakotonas.		EML	2023-11-15T06:58:42.851Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.4_1	Mahajanga	MDG.4.3_1	Melaky	MDG.4.3.5_1	Morafanobe	VU	
1257931401		http://www.tropicos.org/Specimen/100587191		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100587191	100587191	Andrianjafy 1982	N.M. Andrianjafy;Germain R.;J.J. Rasolofonirina;Armand Randriatsarafara		5											PRESENT																			2012-07-16T00:00:00				2012	7	16												AFRICA				MG	Antananarivo	Analamanga		Ankazobe, Ankazobe, Kiva. Forêt d'Ankafobe.									-18.103333	47.185833																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:38.197Z	1492.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:56:38.197Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.1_1	Antananarivo	MDG.1.1_1	Analamanga	MDG.1.1.4_1	Ankazobe	NE	
1257928566		http://www.tropicos.org/Specimen/100584346		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100584346	100584346	Ramahenina 204	Joharintsoa Aina Ramahenina;Roger Bernard;Félix Edmond;H. Rasoazanany		2											PRESENT																			2013-03-19T00:00:00				2013	3	19												AFRICA				MG	Toamasina	Alaotra-Mangoro		Moramanga, Andasibe. Parc National Mantadia, Falierana, Andranomanamponga.									-18.832778	48.437222																																				F. Rakotonasolo		2013-01-01T00:00:00				50217723								Coffea mangoroensis Portères								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			mangoroensis			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:37.758Z	974.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895332	2895332	6	7707728	220	412	8798	2895315		2895332	Coffea mangoroensis	Coffea mangoroensis Portères	Coffea mangoroensis Portères		EML	2023-11-15T06:56:37.758Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NT	
1257928314		http://www.tropicos.org/Specimen/100584091		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100584091	100584091	Antilahimena 8522	P. Antilahimena;Roger Bernard;H. Rasoazanany;Félix Edmond;Hanta Razafindraibe;Ratolojanahary Tafita		2											PRESENT																			2013-02-20T00:00:00				2013	2	20												AFRICA				MG	Toamasina	Alaotra-Mangoro		Moramanga, Andasibe, Réserve Spécial d'Analamazaotra, Ambatomandondona forest.									-18.930556	48.429445																																				P. Antilahimena		2013-01-01T00:00:00				50217723								Coffea mangoroensis Portères								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			mangoroensis			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:38.219Z	1020.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895332	2895332	6	7707728	220	412	8798	2895315		2895332	Coffea mangoroensis	Coffea mangoroensis Portères	Coffea mangoroensis Portères		EML	2023-11-15T06:56:38.219Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NT	
1257928136		http://www.tropicos.org/Specimen/100583862		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:100583862	100583862	Rasoazanany 519	H. Rasoazanany;Roger Bernard;Félix Edmond;Rakotondravoavy, Richard		2											PRESENT																			2013-03-21T00:00:00				2013	3	21												AFRICA				MG	Toamasina	Alaotra-Mangoro		Moramanga, Andasibe, Parc National de Mantadia, Falierana, Andranomanamponga.									-18.829722	48.440556																																				F. Rakotonasolo		2013-01-01T00:00:00				50217723								Coffea mangoroensis Portères								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			mangoroensis			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:56:37.754Z	987.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION	StillImage	true	false	2895332	2895332	6	7707728	220	412	8798	2895315		2895332	Coffea mangoroensis	Coffea mangoroensis Portères	Coffea mangoroensis Portères		EML	2023-11-15T06:56:37.754Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NT	
