gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4061352356		http://www.tropicos.org/Specimen/103240397		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:36:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103240397	103240397	Monja 86	R. J. Monja|Désiré Ravelonarivo		3																																			2022	1	19												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Région Anosy, District Amboasary-Sud, Commune Marotsiraka, Fokontany Antsonjo, Forêt de Anjaroa, Ankazomanga. Herbier conservé avec alcool. Collecté avec Sambo guide local.		325.00000000											-24.3036111	46.1458333																																						aff.								27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
4061346175		http://www.tropicos.org/Specimen/103183809		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:32:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103183809	103183809	Martial 1116	Martial|Richard Razakamalala|Casmir Z. Rakotonirina		4																																			2020	12	13												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District: Sambava, Commune : Anjangoveratra, Fokontany: Ambavala. Andohananjombalava dans la Réserve de Ressources Naturelles de Makirovana Tsihomanaomby. Collecté avec Léonard Velo et Jao Hervé (guides). Échantillons conservés en alcool.		111.00000000											-14.1061500	50.0493333																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061338011		http://www.tropicos.org/Specimen/103231740		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103231740	103231740	Rakotonasolo 2628	Franck Rakotonasolo|Rakotoarinivo, Mijoro|J. Razanatsoa|Romer Rabarijaona|Guy Onjalalaina		1																																			2015	8	1												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Mananara, Antanambe, Andranolave, West of Antanambe, Mananara Ntional Park.		295.00000000											-16.4525000	49.7866666																																								Rakotonasolo, F.		2015				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4061331585		http://www.tropicos.org/Specimen/103151486		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:29:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103151486	103151486	Rivoharison 189	T.V. Rivoharison		5																																			2019	9	12												Africa & Madagascar				Madagascar	MG	Antananarivo	Analamanga		District Ankazobe, Commune Ankazobe, Fokontany Kiva Firarazana, Village Ampitambe, Forêt à l'intérieure de la Reserve Spécial Ankafobe. Herbier conservé en alcool. Collecté avec Bendrainy Aubri.		1509.00000000											-18.1030560	47.1888890																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061325420		http://www.tropicos.org/Specimen/103042084		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:21:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103042084	103042084	Rakotonirina 337	Giovanni A. Rakotonirina|Benjamina Ralaijaona|P. Antilahimena		5																																			2018	2	14												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District de Toamasina II, Commune Suburbaine de Toamasina, Fokontany d'Ampasimazava, forêt de Mahatalanjona.		180.00000000											-18.0063889	49.2100000																																								Richard Randrianaivo		2018				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
4061307044		http://www.tropicos.org/Specimen/103042083		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:21:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103042083	103042083	Rakotonirina 337	Giovanni A. Rakotonirina|Benjamina Ralaijaona|P. Antilahimena		5																																			2018	2	14												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District de Toamasina II, Commune Suburbaine de Toamasina, Fokontany d'Ampasimazava, forêt de Mahatalanjona.		180.00000000											-18.0063889	49.2100000																																								Richard Randrianaivo		2018				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
4061306068		http://www.tropicos.org/Specimen/103102345		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:25:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103102345	103102345	Gervais 151	Gervais|T. N. Ralainaorina|D.G. Randriamahazomanana|B. Rakotonindriana		5																																			2019	2	10												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District Toamasina II, Commune Rurale Sahambala, Fokontany Sahavongo. Forêt dense humide de moyenne altitude de Vohimihambagna. Herbier conservé en alcool. Guide : Jean Paul II.		759.00000000											-18.0291667	49.1113889																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061306067		http://www.tropicos.org/Specimen/103102048		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:25:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103102048	103102048	Rakotonindriana 23	B. Rakotonindriana|T. N. Ralainaorina|Gervais|D.G. Randriamahazomanana		5																																			2019	2	13												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District Toamasina II, Commune Rurale Sahambala, Fokontany Sahavongo. Forêt dense humide de moyenne altitude de Vohimihambagna. Herbier conservé avec l'alcool. Guide : Jean Paul II.		696.00000000											-18.0283334	49.1150000																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061295292		http://www.tropicos.org/Specimen/103012906		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		WAG	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103012906	103012906	Randimbiarison 27	C.H. Randimbiarison|S.D. Ramandimbimanana		6																																			2011	12	18												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Montagne d'Ambre, partie nord.		725.00000000											-12.4827780	49.1747220																																														27906313								Coffea dubardii Jum.								Plantae				Rubiaceae		Coffea				dubardii					Jum.		ICNafp		No opinion	
4061295030		http://www.tropicos.org/Specimen/103007511		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		K	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103007511	103007511	Gautier 6077	Laurent Gautier		3																																			2013	12	3												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Ampasindava, foret de Bongomihiravavy.		315.00000000											-13.7733330	48.1044440																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061295003		http://www.tropicos.org/Specimen/103007016		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		K	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103007016	103007016	Gautier 5907	Laurent Gautier|P. Ranirison|R. M. Hanitrarivo|I. Luino		6																																			2012	12	1												Africa & Madagascar				Madagascar	MG	Mahajanga	Melaky		Beanka, sud de la Kimanambolo.		290.00000000											-18.1177780	44.5613890																																								Gautier, L. & R. F. Bolliger		2013				27906329								Coffea pervilleana (Baill.) Drake								Plantae				Rubiaceae		Coffea				pervilleana					(Baill.) Drake		ICNafp		No opinion	
4061295000		http://www.tropicos.org/Specimen/103006972		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		BR	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103006972	103006972	Gautier 5894	Laurent Gautier|P. Ranirison|R. M. Hanitrarivo|I. Luino		6																																			2012	11	30												Africa & Madagascar				Madagascar	MG	Mahajanga	Melaky		Beanka, sud de la Kimanambolo.		350.00000000											-18.1219440	44.5591670																																								Gautier, L. & R. F. Bolliger		2013				50236555								Coffea moratii J.-F. Leroy ex A.P. Davis & Rakotonas.								Plantae				Rubiaceae		Coffea				moratii					J.-F. Leroy ex A.P. Davis & Rakotonas.		ICNafp		No opinion	
4061294950		http://www.tropicos.org/Specimen/103006136		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		K	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103006136	103006136	Gautier 5597	Laurent Gautier|A. J. Tahinarivony|R. Bolliger		3																																			2011	11	14												Africa & Madagascar				Madagascar	MG	Mahajanga	Melaky		Beanka, partie centrale. Ambinda-Nord		199.00000000											-17.9397220	44.4722220																																								Gautier, L.		2013				27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
4061291953		http://www.tropicos.org/Specimen/103013494		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103013494	103013494	Rasoanaivo 65	N.S. Rasoanaivo|A. J. Tahinarivony		2																																			2012	6	11												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Ampasindava, foret de Betsitsika.		108.00000000											-13.7666670	47.9725000																																								Tahinarivony, A. J.		2013				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061291923		http://www.tropicos.org/Specimen/103012905		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103012905	103012905	Randimbiarison 27	C.H. Randimbiarison|S.D. Ramandimbimanana		6																																			2011	12	18												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Montagne d'Ambre, partie nord.		725.00000000											-12.4827780	49.1747220																																														27906313								Coffea dubardii Jum.								Plantae				Rubiaceae		Coffea				dubardii					Jum.		ICNafp		No opinion	
4061291611		http://www.tropicos.org/Specimen/103006971		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TEF	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103006971	103006971	Gautier 5894	Laurent Gautier|P. Ranirison|R. M. Hanitrarivo|I. Luino		6																																			2012	11	30												Africa & Madagascar				Madagascar	MG	Mahajanga	Melaky		Beanka, sud de la Kimanambolo.		350.00000000											-18.1219440	44.5591670																																								Gautier, L. & R. F. Bolliger		2013				50236555								Coffea moratii J.-F. Leroy ex A.P. Davis & Rakotonas.								Plantae				Rubiaceae		Coffea				moratii					J.-F. Leroy ex A.P. Davis & Rakotonas.		ICNafp		No opinion	
4061276476		http://www.tropicos.org/Specimen/102980780		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:13:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102980780	102980780	Rakotovao 7064	Charles Rakotovao|Catherine Reeb		3																																			2016	10	24												Africa & Madagascar				Madagascar	MG	Mahajanga	Boeny		District Soalala. Commune rurale Andranomavo. Fokontany Namoroka. Forêt sèche caducifoliée et savane arborée.		86.00000000											-16.3991666	45.2977777																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061267044		http://www.tropicos.org/Specimen/103042933		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:21:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		S	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103042933	103042933	Rakotonirina 443	Giovanni A. Rakotonirina|P. Antilahimena		5																																			2018	3	12												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District de Toamasina II, Commune d'Antetezambaro, Fokontany d'Ampasina, forêt d'Alahambana.		144.00000000											-17.9138889	49.3180556																																								Richard Randrianaivo		2018				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
4061252952		http://www.tropicos.org/Specimen/103012903		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		K	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103012903	103012903	Randimbiarison 27	C.H. Randimbiarison|S.D. Ramandimbimanana		6																																			2011	12	18												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Montagne d'Ambre, partie nord.		725.00000000											-12.4827780	49.1747220																																														27906313								Coffea dubardii Jum.								Plantae				Rubiaceae		Coffea				dubardii					Jum.		ICNafp		No opinion	
4061249260		http://www.tropicos.org/Specimen/103102028		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:25:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103102028	103102028	Rakotonindriana 13	B. Rakotonindriana|Chris Birkinshaw|T. N. Ralainaorina|Gervais|D.G. Randriamahazomanana		5																																			2019	2	11												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District Toamasina II, Commune Rurale Sahambala, Fokontany Sahavongo. Forêt dense humide de moyenne altitude de Vohimihambagna. Herbier conservé avec l'alcool. Guide : Jean Paul II.		772.00000000											-18.0286111	49.1119444																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4061243132		http://www.tropicos.org/Specimen/103007019		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		BR	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103007019	103007019	Gautier 5907	Laurent Gautier|P. Ranirison|R. M. Hanitrarivo|I. Luino		6																																			2012	12	1												Africa & Madagascar				Madagascar	MG	Mahajanga	Melaky		Beanka, sud de la Kimanambolo.		290.00000000											-18.1177780	44.5613890																																								Gautier, L. & R. F. Bolliger		2013				27906329								Coffea pervilleana (Baill.) Drake								Plantae				Rubiaceae		Coffea				pervilleana					(Baill.) Drake		ICNafp		No opinion	
4061242676		http://www.tropicos.org/Specimen/102997559		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102997559	102997559	Rasoanindriana 115	Harisandy M. Rasoanindriana|Giovanni A. Rakotonirina|Henrielson Rafilipoarijaona		5																																			2017	3	25												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District Toamasina II, Commune Rurale Ambodiriana, Fokontany Sasandana, village le plus proche Ambodihasina, forêt de Vohitravao.		190.00000000											-17.9652778	49.3275000																																								Richard Randrianaivo		2017				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
4061240193		http://www.tropicos.org/Specimen/103023435		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:18:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103023435	103023435	Razanatsima 1639	Aina Razanatsima|Foara		5																																			2017	2	2												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Atsinanana, Vatomandry, Ambalabe, Ambinanindrano II. Forêt de Vohibe, au bord de la rivière Sahalampona. Récoltés avec Tanjona, Mamy et Dera. Échantillons préservés en alcool.		618.00000000											-19.1586111	48.5561111																																								N. Rakotoarivelo & A. Razanatsima		2017				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4061239690		http://www.tropicos.org/Specimen/103012424		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		WAG	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103012424	103012424	Ramandimbimanana 461	S.D. Ramandimbimanana		6																																			2012	3	29												Africa & Madagascar				Madagascar	MG	Antsiranana	DIANA		Montagne d'Ambre, versants est.		850.00000000											-12.5788890	49.2183330																																														27906313								Coffea dubardii Jum.								Plantae				Rubiaceae		Coffea				dubardii					Jum.		ICNafp		No opinion	
