specimen_id,latitude,longitude
Coffea_augagneurii,-21.3825,47.863889
Coffea_augagneurii,-12.479722,49.213056
Coffea_bakossii,5.0,9.633333
Coffea_bakossii,5.180528,9.676028
Coffea_bakossii,4.833333,9.683333
Coffea_bakossii,4.766667,9.7
Coffea_bakossii,5.1,9.718
Coffea_bakossii,4.925833,9.733333
Coffea_benghalensis,18.7,100.0
Coffea_benghalensis,-6.5897,106.7913
Coffea_benghalensis,8.68834,77.309471
Coffea_benghalensis,26.934315,89.085388
Coffea_benghalensis,26.908314,89.365808
Coffea_benghalensis,26.86083,89.415985
Coffea_benghalensis,24.5,90.16667
Coffea_benghalensis,27.500227,90.508064
Coffea_benghalensis,27.137598,90.675743
Coffea_benghalensis,27.115768,90.712921
Coffea_benghalensis,26.795279,90.957779
Coffea_benghalensis,26.795,90.959198
Coffea_benghalensis,27.232744,91.195992
Coffea_benghalensis,26.154205,91.85257
Coffea_benghalensis,11.633333,99.6
Coffea_bertrandii,-24.820319,46.486576
Coffea_bertrandii,-25.01666,46.63333
Coffea_bertrandii,-25.023333,46.639722
Coffea_bertrandii,-25.03333,46.66666
Coffea_bertrandii,-25.122222,46.674722
Coffea_bertrandii,-25.06667,46.68333
Coffea_bertrandii,-25.066667,46.683333
Coffea_bertrandii,-25.15,46.75833
Coffea_bertrandii,-21.383333,47.866667
Coffea_betamponensis,-17.0,49.0
Coffea_betamponensis,-17.931667,49.203333
Coffea_betamponensis,-16.8625,49.266945
Coffea_bissetiae,-16.05,45.8
Coffea_bissetiae,-15.716667,46.316667
Coffea_bissetiae,-15.404856,46.402183
Coffea_bissetiae,-16.71056,46.40694
Coffea_bissetiae,-16.710555,46.406944
Coffea_bissetiae,-16.71,46.41
Coffea_bissetiae,-15.588889,46.432222
Coffea_bissetiae,-15.428146,46.474407
Coffea_bissetiae,-16.32475,46.672742
Coffea_bissetiae,-16.32,46.8
Coffea_bissetiae,-16.319444,46.801111
Coffea_bissetiae,-16.328888,46.805277
Coffea_bissetiae,-16.328889,46.805278
Coffea_bissetiae,-16.33,46.81
Coffea_bissetiae,-16.234735,46.820657
Coffea_bissetiae,-15.466667,47.15
Coffea_bissetiae,-15.47,47.15
Coffea_bissetiae,-15.767105,47.495654
Coffea_bissetiae,-15.403732,47.504282
Coffea_bissetiae,-15.487327,47.549289
Coffea_bissetiae,-15.692281,47.552669
Coffea_bissetiae,-15.407416,47.590008
Coffea_bissetiae,-14.999613,47.709321
Coffea_boinensis,-16.139983,46.778291
Coffea_boinensis,-16.3,46.8
Coffea_boinensis,-16.319444,46.801111
Coffea_boinensis,-16.3194,46.8075
Coffea_boinensis,-16.31944,46.8075
Coffea_boinensis,-16.319444,46.8075
Coffea_boinensis,-16.32,46.81
Coffea_boinensis,-16.3,46.816667
Coffea_boinensis,-16.314444,46.817778
Coffea_boinensis,-16.3,46.82
Coffea_boinensis,-16.31,46.82
Coffea_boinensis,-16.88,46.95
Coffea_boinensis,-15.03556,47.81083
Coffea_boiviniana,-18.00056,44.27417
Coffea_boiviniana,-18.000608,44.2743
Coffea_boiviniana,-18.057006,44.568119
Coffea_boiviniana,-16.461111,45.341667
Coffea_boiviniana,-16.333333,45.35
Coffea_boiviniana,-16.433333,45.358333
Coffea_boiviniana,-16.449722,45.396944
Coffea_boiviniana,-17.069855,45.883351
Coffea_boiviniana,-17.154961,45.893891
